iteration,reward_mean,length_mean,games,loss
139500,14.62,17.62,8.0,0.0072703282
140000,13.88,16.88,8.0,0.00743602
140500,12.38,15.38,8.0,0.012960355
141000,16.88,19.88,8.0,0.010218583
141500,12.22,15.22,9.0,0.016587835
142000,16.12,19.12,8.0,0.009860031
142500,11.0,14.0,8.0,0.007409429
143000,11.5,14.5,8.0,0.009713822
143500,13.5,16.5,8.0,0.0077804057
144000,12.88,15.88,8.0,0.0053545414
144500,17.62,20.62,8.0,0.011717882
145000,10.25,13.25,8.0,0.007884604
145500,14.0,17.0,8.0,0.021871284
146000,12.62,15.62,8.0,0.013815587
146500,13.12,16.12,8.0,0.022697836
147000,15.38,18.38,8.0,0.030045554
147500,12.25,15.25,8.0,0.03364158
148000,10.12,13.12,8.0,0.030633945
148500,11.75,14.75,8.0,0.0073446315
149000,11.12,14.12,8.0,0.012740965
149500,13.25,16.25,8.0,0.007459931
150000,14.25,17.25,8.0,0.0066791777
150500,12.62,15.62,8.0,0.011694169
151000,15.5,18.5,8.0,0.020493126
151500,10.25,13.25,8.0,0.010353694
152000,12.25,15.25,8.0,0.0080763195
152500,16.67,19.67,9.0,0.008120711
153000,14.38,17.38,8.0,0.059295706
153500,13.5,16.5,8.0,0.0062959483
154000,11.12,14.12,8.0,0.004353186
154500,15.62,18.62,8.0,0.019289
155000,9.38,12.38,8.0,0.01212161
155500,9.88,12.88,8.0,0.010445787
156000,14.75,17.75,8.0,0.053230442
156500,11.0,14.0,8.0,0.0070960727
157000,12.5,15.5,8.0,0.0064704167
157500,14.38,17.38,8.0,0.009051377
158000,8.5,11.5,8.0,0.041961525
158500,13.88,16.88,8.0,0.018656757
159000,13.75,16.75,8.0,0.009727233
159500,14.62,17.62,8.0,0.030283432
160000,14.62,17.62,8.0,0.0059422497
160500,14.5,17.5,8.0,0.0052703205
161000,13.5,16.5,8.0,0.024234049
161500,14.0,17.0,8.0,0.025718391
162000,11.75,14.75,8.0,0.009207852
162500,15.0,18.0,8.0,0.008237671
163000,15.5,18.5,8.0,0.006850624
163500,15.89,18.89,9.0,0.0062957034
164000,18.62,21.62,8.0,0.0052364897
164500,14.38,17.38,8.0,0.009744609
165000,14.25,17.25,8.0,0.005173052
165500,13.62,16.62,8.0,0.005494237
166000,15.0,18.0,8.0,0.00591987
166500,14.25,17.25,8.0,0.0063956045
167000,14.25,17.25,8.0,0.010697918
167500,13.62,16.62,8.0,0.022911657
168000,14.75,17.75,8.0,0.0075848177
168500,14.62,17.62,8.0,0.0037309378
169000,17.5,20.5,8.0,0.006858076
169500,15.62,18.62,8.0,0.0056727706
170000,18.75,21.75,8.0,0.0077819647
170500,13.88,16.88,8.0,0.0050711925
171000,11.38,14.38,8.0,0.008603056
171500,16.38,19.38,8.0,0.025668547
172000,13.25,16.25,8.0,0.008848264
172500,15.25,18.25,8.0,0.008252565
173000,17.12,20.12,8.0,0.017114008
173500,12.25,15.25,8.0,0.012313026
174000,15.62,18.62,8.0,0.008770324
174500,12.12,15.12,8.0,0.0060490426
175000,16.38,19.38,8.0,0.005063937
175500,14.0,17.0,8.0,0.0042773294
176000,10.25,13.25,8.0,0.037735417
176500,12.88,15.88,8.0,0.0072152624
177000,14.75,17.75,8.0,0.0054466585
177500,9.38,12.38,8.0,0.007915814
178000,16.78,19.78,9.0,0.034471568
178500,16.12,19.12,8.0,0.008779641
179000,18.38,21.38,8.0,0.062201615
179500,13.25,16.25,8.0,0.0054646498
180000,15.25,18.25,8.0,0.019454695
180500,14.88,17.88,8.0,0.0064032385
181000,17.25,20.25,8.0,0.004434903
181500,18.12,21.12,8.0,0.010563399
182000,13.38,16.38,8.0,0.0070813326
182500,13.12,16.12,8.0,0.009490807
183000,15.5,18.5,8.0,0.019597787
183500,8.25,11.25,8.0,0.029297877
184000,14.75,17.75,8.0,0.005307853
184500,13.0,16.0,8.0,0.02888769
185000,11.62,14.62,8.0,0.0050954157
185500,11.75,14.75,8.0,0.011312611
186000,13.0,16.0,8.0,0.021779908
186500,13.75,16.75,8.0,0.035242468
187000,15.62,18.62,8.0,0.01361724
187500,12.38,15.38,8.0,0.00670701
188000,12.88,15.88,8.0,0.005961431
188500,18.62,21.62,8.0,0.021003619
189000,12.25,15.25,8.0,0.012368166
189500,15.25,18.25,8.0,0.0037972257
190000,11.88,14.88,8.0,0.0044055805
190500,15.0,18.0,8.0,0.00529915
191000,11.12,14.12,8.0,0.004928439
191500,12.88,15.88,8.0,0.01327951
192000,17.62,20.62,8.0,0.007618881
192500,13.62,16.62,8.0,0.003932865
193000,16.0,19.0,8.0,0.003176275
193500,14.75,17.75,8.0,0.019539652
194000,12.88,15.88,8.0,0.007020355
194500,14.25,17.25,8.0,0.006755938
195000,12.25,15.25,8.0,0.0052544298
195500,10.38,13.38,8.0,0.006242031
196000,18.38,21.38,8.0,0.038859047
196500,14.12,17.12,8.0,0.06351056
197000,11.5,14.5,8.0,0.00695426
197500,9.88,12.88,8.0,0.008925388
198000,11.5,14.5,8.0,0.006245625
198500,16.11,19.11,9.0,0.0055756196
199000,16.12,19.12,8.0,0.0056657586
199500,16.12,19.12,8.0,0.035177577
200000,14.12,17.12,8.0,0.006257751
200500,14.88,17.88,8.0,0.0029190485
201000,12.38,15.38,8.0,0.04045621
201500,13.75,16.75,8.0,0.0036676752
202000,16.38,19.38,8.0,0.021571415
202500,11.5,14.5,8.0,0.008965947
203000,10.5,13.5,8.0,0.01663633
203500,12.38,15.38,8.0,0.006081311
204000,18.88,21.88,8.0,0.004492881
204500,13.5,16.5,8.0,0.028176222
205000,13.38,16.38,8.0,0.018103158
205500,11.62,14.62,8.0,0.040662557
206000,12.88,15.88,8.0,0.0522703
206500,14.25,17.25,8.0,0.00565649
207000,15.5,18.5,8.0,0.005801039
207500,16.75,19.75,8.0,0.005068125
208000,15.0,18.0,8.0,0.0041796644
208500,15.12,18.12,8.0,0.0058523547
209000,14.12,17.12,8.0,0.05172107
209500,11.38,14.38,8.0,0.035395786
210000,14.0,17.0,8.0,0.008480439
210500,15.75,18.75,8.0,0.0033949553
211000,16.38,19.38,8.0,0.0035278273
211500,12.62,15.62,8.0,0.007959984
212000,14.5,17.5,8.0,0.04040522
212500,13.38,16.38,8.0,0.012535916
213000,13.38,16.38,8.0,0.0041508423
213500,15.12,18.12,8.0,0.0059359213
214000,16.0,19.0,8.0,0.006273349
214500,14.75,17.75,8.0,0.0048732273
215000,11.88,14.88,8.0,0.0113607785
215500,15.0,18.0,8.0,0.0035816848
216000,12.12,15.12,8.0,0.0044115847
216500,15.38,18.38,8.0,0.004988436
217000,15.75,18.75,8.0,0.042323977
217500,12.5,15.5,8.0,0.035002507
218000,13.75,16.75,8.0,0.018472867
218500,12.62,15.62,8.0,0.072667174
219000,18.12,21.12,8.0,0.006033627
219500,12.5,15.5,8.0,0.014842914
220000,18.75,21.75,8.0,0.0033137219
220500,15.5,18.5,8.0,0.0030446646
221000,17.25,20.25,8.0,0.016501535
221500,14.12,17.12,8.0,0.0037763158
222000,9.5,12.5,8.0,0.010658219
222500,13.0,16.0,8.0,0.007258148
223000,17.88,20.88,8.0,0.0036307937
223500,12.88,15.88,8.0,0.0049755555
224000,16.62,19.62,8.0,0.0097217215
224500,15.62,18.62,8.0,0.0063672904
225000,13.0,16.0,8.0,0.006380426
225500,16.0,19.0,8.0,0.0041661276
226000,15.75,18.75,8.0,0.039181635
226500,18.75,21.75,8.0,0.010975737
227000,10.5,13.5,8.0,0.004565729
227500,12.62,15.62,8.0,0.0045777243
228000,15.62,18.62,8.0,0.007479763
228500,15.75,18.75,8.0,0.022230532
229000,15.38,18.38,8.0,0.006889766
229500,12.62,15.62,8.0,0.0043171532
230000,15.25,18.25,8.0,0.00794253
230500,15.5,18.5,8.0,0.04611212
231000,17.62,20.62,8.0,0.0066573955
231500,12.12,15.12,8.0,0.015624398
232000,17.0,20.0,8.0,0.036015958
232500,13.0,16.0,8.0,0.011329588
233000,11.25,14.25,8.0,0.0230125
233500,12.5,15.5,8.0,0.0071849246
234000,17.75,20.75,8.0,0.006802279
234500,17.38,20.38,8.0,0.020195201
235000,18.75,21.75,8.0,0.02474245
235500,21.12,24.12,8.0,0.005266211
236000,14.75,17.75,8.0,0.024006043
236500,18.75,21.75,8.0,0.052784976
237000,15.38,18.38,8.0,0.021333922
237500,11.5,14.5,8.0,0.010498184
238000,14.12,17.12,8.0,0.009023922
238500,13.0,16.0,8.0,0.010604723
239000,16.5,19.5,8.0,0.025750397
239500,14.25,17.25,8.0,0.023715211
240000,8.88,11.88,8.0,0.0148548875
240500,14.25,17.25,8.0,0.003118365
241000,15.62,18.62,8.0,0.035689697
241500,14.75,17.75,8.0,0.0075428924
242000,18.62,21.62,8.0,0.031594563
242500,14.25,17.25,8.0,0.028498156
243000,10.75,13.75,8.0,0.002819157
243500,15.0,18.0,8.0,0.013253031
244000,14.12,17.12,8.0,0.028054018
244500,14.56,17.56,9.0,0.010709373
245000,13.88,16.88,8.0,0.051489532
245500,11.25,14.25,8.0,0.004933169
246000,14.62,17.62,8.0,0.023469962
246500,13.88,16.88,8.0,0.07475592
247000,16.12,19.12,8.0,0.0036820578
247500,12.88,15.88,8.0,0.026569111
248000,15.62,18.62,8.0,0.038627185
248500,16.25,19.25,8.0,0.014400534
249000,13.5,16.5,8.0,0.0067219944
249500,15.12,18.12,8.0,0.003551723
250000,14.25,17.25,8.0,0.0043199747
250500,16.5,19.5,8.0,0.0058599217
251000,13.62,16.62,8.0,0.009181438
251500,12.0,15.0,8.0,0.004826457
252000,14.88,17.88,8.0,0.0051625078
252500,15.25,18.25,8.0,0.005544018
253000,18.12,21.12,8.0,0.023203518
253500,18.25,21.25,8.0,0.010086643
254000,14.0,17.0,8.0,0.014425926
254500,16.25,19.25,8.0,0.0064642197
255000,12.12,15.12,8.0,0.00618444
255500,18.62,21.62,8.0,0.011913537
256000,15.62,18.62,8.0,0.006796303
256500,11.88,14.88,8.0,0.045437295
257000,15.0,18.0,8.0,0.0161611
257500,15.75,18.75,8.0,0.008120906
258000,16.0,19.0,8.0,0.004043909
258500,13.88,16.88,8.0,0.017197842
259000,12.75,15.75,8.0,0.017929772
259500,15.88,18.88,8.0,0.005179057
260000,12.62,15.62,8.0,0.004510297
260500,8.5,11.5,8.0,0.008293757
261000,13.88,16.88,8.0,0.022133276
261500,10.88,13.88,8.0,0.027892867
262000,12.75,15.75,8.0,0.015153052
262500,14.12,17.12,8.0,0.0051083937
263000,18.88,21.88,8.0,0.0044778157
263500,12.12,15.12,8.0,0.009250557
264000,10.62,13.62,8.0,0.019933471
264500,16.12,19.12,8.0,0.0048608556
265000,14.0,17.0,8.0,0.0050145993
265500,14.62,17.62,8.0,0.0048928903
266000,14.0,17.0,8.0,0.04319204
266500,16.25,19.25,8.0,0.022335818
267000,12.12,15.12,8.0,0.0055770436
267500,14.88,17.88,8.0,0.014799277
268000,15.75,18.75,8.0,0.013451763
268500,15.0,18.0,8.0,0.0049657053
269000,13.75,16.75,8.0,0.039281495
269500,11.62,14.62,8.0,0.0037656701
270000,12.25,15.25,8.0,0.0050491467
270500,14.75,17.75,8.0,0.0055979863
271000,13.0,16.0,8.0,0.0062086275
271500,12.75,15.75,8.0,0.019181218
272000,11.12,14.12,8.0,0.006888781
272500,15.62,18.62,8.0,0.0058934167
273000,15.5,18.5,8.0,0.003765472
273500,11.0,14.0,8.0,0.0036057571
274000,13.5,16.5,8.0,0.0059070657
274500,14.0,17.0,8.0,0.024450801
275000,19.88,22.88,8.0,0.0076800045
275500,17.62,20.62,8.0,0.008899655
276000,11.5,14.5,8.0,0.00676917
276500,12.5,15.5,8.0,0.0029115016
277000,15.88,18.88,8.0,0.039556168
277500,13.38,16.38,8.0,0.01799756
278000,15.62,18.62,8.0,0.00516678
278500,13.75,16.75,8.0,0.011518085
279000,16.0,19.0,8.0,0.015093126
279500,16.12,19.12,8.0,0.012503877
280000,12.62,15.62,8.0,0.003961847
280500,13.12,16.12,8.0,0.0033329264
281000,16.0,19.0,8.0,0.003550455
281500,10.25,13.25,8.0,0.002987891
282000,13.12,16.12,8.0,0.029227745
282500,14.12,17.12,8.0,0.004106224
283000,17.25,20.25,8.0,0.035649955
283500,18.25,21.25,8.0,0.00466217
284000,14.5,17.5,8.0,0.040855654
284500,14.75,17.75,8.0,0.011654054
285000,11.12,14.12,8.0,0.020290064
285500,15.75,18.75,8.0,0.00463845
286000,17.75,20.75,8.0,0.0030266796
286500,12.88,15.88,8.0,0.0061886967
287000,13.75,16.75,8.0,0.031500537
287500,15.88,18.88,8.0,0.006051384
288000,15.5,18.5,8.0,0.0037308035
288500,14.75,17.75,8.0,0.0044520637
289000,15.5,18.5,8.0,0.005086364
289500,12.75,15.75,8.0,0.014277118
290000,17.0,20.0,8.0,0.025759032
290500,14.25,17.25,8.0,0.01114027
291000,14.0,17.0,8.0,0.010664631
291500,14.75,17.75,8.0,0.0029153822
292000,15.5,18.5,8.0,0.040704124
292500,14.75,17.75,8.0,0.0036284758
293000,14.75,17.75,8.0,0.0044854307
293500,14.0,17.0,8.0,0.009795794
294000,14.0,17.0,8.0,0.0038889633
294500,11.78,14.78,9.0,0.00750575
295000,17.62,20.62,8.0,0.031370066
295500,12.12,15.12,8.0,0.0047494955
296000,12.0,15.0,8.0,0.010426144
296500,13.0,16.0,8.0,0.0037320454
297000,14.62,17.62,8.0,0.035637397
297500,9.38,12.38,8.0,0.009427291
298000,15.0,18.0,8.0,0.005941388
298500,15.0,18.0,8.0,0.0046969457
299000,13.0,16.0,8.0,0.046346515
299500,16.0,19.0,8.0,0.025712363
300000,17.5,20.5,8.0,0.004715717
300500,17.12,20.12,8.0,0.030291436
301000,16.5,19.5,8.0,0.0052604927
301500,19.5,22.5,8.0,0.0029781077
302000,13.5,16.5,8.0,0.03701485
302500,12.0,15.0,8.0,0.007342386
303000,12.25,15.25,8.0,0.009805025
303500,15.62,18.62,8.0,0.0059776837
304000,10.25,13.25,8.0,0.02437339
304500,16.88,19.88,8.0,0.021024715
305000,13.88,16.88,8.0,0.03209012
305500,14.75,17.75,8.0,0.021397594
306000,10.88,13.88,8.0,0.046064235
306500,14.25,17.25,8.0,0.0025187463
307000,12.88,15.88,8.0,0.0056874985
307500,16.88,19.88,8.0,0.026658472
308000,10.62,13.62,8.0,0.041818384
308500,13.62,16.62,8.0,0.0053855497
309000,17.5,20.5,8.0,0.008210594
309500,18.12,21.12,8.0,0.0050222958
310000,15.25,18.25,8.0,0.005173061
310500,15.88,18.88,8.0,0.021350222
311000,11.0,14.0,8.0,0.01865652
311500,21.0,24.0,8.0,0.013784639
312000,13.88,16.88,8.0,0.0038907942
312500,17.38,20.38,8.0,0.009381629
313000,16.62,19.62,8.0,0.0032533302
313500,9.62,12.62,8.0,0.005813482
314000,10.38,13.38,8.0,0.007878663
314500,14.12,17.12,8.0,0.0071983812
315000,12.62,15.62,8.0,0.0020983957
315500,16.0,19.0,8.0,0.004024478
316000,15.12,18.12,8.0,0.0041501136
316500,12.75,15.75,8.0,0.02170946
317000,17.38,20.38,8.0,0.006259418
317500,17.0,20.0,8.0,0.006917135
318000,15.0,18.0,8.0,0.0041325204
318500,15.88,18.88,8.0,0.010523978
319000,16.62,19.62,8.0,0.0031875619
319500,14.25,17.25,8.0,0.025429457
320000,13.5,16.5,8.0,0.00423122
320500,14.75,17.75,8.0,0.0063795554
321000,15.12,18.12,8.0,0.004174418
321500,19.62,22.62,8.0,0.0074840416
322000,11.75,14.75,8.0,0.007101698
322500,17.5,20.5,8.0,0.0029842823
323000,9.38,12.38,8.0,0.004004919
323500,14.0,17.0,8.0,0.0092919
324000,14.75,17.75,8.0,0.0039620656
324500,16.0,19.0,8.0,0.006694137
325000,17.56,20.56,9.0,0.040683027
325500,17.38,20.38,8.0,0.020972863
326000,16.0,19.0,8.0,0.004088628
326500,13.88,16.88,8.0,0.020001307
327000,14.38,17.38,8.0,0.009522114
