iteration,reward_mean,length_mean,games,loss
22500,0.38,2.38,8.0,0.003012571
23000,0.25,2.25,8.0,0.003976612
23500,0.25,2.38,8.0,0.0037627746
24000,0.88,2.88,8.0,0.0016764372
24500,0.56,2.89,9.0,0.0038262
25000,0.5,2.62,8.0,0.0042166105
25500,1.1,3.6,10.0,0.003045647
26000,0.88,3.0,8.0,0.001196632
26500,0.75,2.88,8.0,0.0025519123
27000,0.88,3.12,8.0,0.014261622
27500,1.12,3.38,8.0,0.01009577
28000,0.62,2.75,8.0,0.01214735
28500,0.56,2.78,9.0,0.003858568
29000,1.45,4.09,11.0,0.0026018922
29500,1.0,3.0,8.0,0.004258747
30000,1.5,4.0,10.0,0.0062579443
30500,1.44,4.0,9.0,0.005367907
31000,1.67,4.11,9.0,0.002258687
31500,2.75,5.75,8.0,0.004720296
32000,2.44,4.89,9.0,0.0025859661
32500,2.25,4.62,8.0,0.006202702
33000,2.18,4.82,11.0,0.006933107
33500,2.62,5.62,8.0,0.009964141
34000,2.25,5.25,8.0,0.0058213947
34500,2.8,5.4,10.0,0.013625124
35000,3.12,6.12,8.0,0.01787034
35500,3.0,6.0,8.0,0.004871971
36000,2.12,5.12,8.0,0.0057997284
36500,1.38,3.75,8.0,0.0047073886
37000,4.5,7.5,8.0,0.010057796
37500,3.12,6.12,8.0,0.006047573
38000,4.5,7.5,8.0,0.019449865
38500,3.62,6.62,8.0,0.0056746965
39000,3.62,6.62,8.0,0.0047308044
39500,3.25,6.25,8.0,0.00704993
40000,3.62,6.62,8.0,0.0067550754
40500,4.75,7.75,8.0,0.021805584
41000,4.5,7.5,8.0,0.0060512885
41500,3.88,6.88,8.0,0.0067090243
42000,4.25,7.25,8.0,0.036347426
42500,5.12,8.12,8.0,0.010233685
43000,4.75,7.75,8.0,0.0062358715
43500,4.62,7.62,8.0,0.0051067667
44000,4.38,7.38,8.0,0.021013724
44500,4.88,7.88,8.0,0.011107603
45000,4.0,7.0,8.0,0.0059715817
45500,7.25,10.25,8.0,0.008879043
46000,6.5,9.5,8.0,0.024865206
46500,3.25,6.25,8.0,0.0036559748
47000,6.12,9.12,8.0,0.0064501776
47500,4.12,7.12,8.0,0.043416552
48000,4.75,7.75,8.0,0.0066213217
48500,5.62,8.62,8.0,0.0073448913
49000,5.5,8.5,8.0,0.02180428
49500,4.62,7.62,8.0,0.030803809
50000,5.0,8.0,8.0,0.02835142
50500,8.0,11.0,8.0,0.012394851
51000,7.25,10.25,8.0,0.01050782
51500,10.38,13.38,8.0,0.009798823
52000,8.5,11.5,8.0,0.0061677275
52500,4.88,7.88,8.0,0.011347458
53000,4.88,7.88,8.0,0.060978282
53500,10.88,13.88,8.0,0.0060681477
54000,6.38,9.38,8.0,0.0061609307
54500,8.75,11.75,8.0,0.014955343
55000,8.25,11.25,8.0,0.006273566
55500,8.75,11.75,8.0,0.025601523
56000,8.0,11.0,8.0,0.006996369
56500,8.38,11.38,8.0,0.009142747
57000,4.38,7.38,8.0,0.0065812613
57500,7.38,10.38,8.0,0.032493066
58000,7.12,10.12,8.0,0.009049713
58500,6.5,9.5,8.0,0.0063569103
59000,8.12,11.12,8.0,0.0038226298
59500,8.5,11.5,8.0,0.010088339
60000,11.5,14.5,8.0,0.011831643
60500,10.0,13.0,9.0,0.005100175
61000,10.75,13.75,8.0,0.012679048
61500,12.0,15.0,8.0,0.004802647
62000,5.88,8.88,8.0,0.040055476
62500,10.75,13.75,8.0,0.0067209816
63000,11.5,14.5,8.0,0.007064488
63500,8.88,11.88,8.0,0.008847471
64000,10.12,13.12,8.0,0.041183338
64500,11.5,14.5,8.0,0.040601596
65000,7.0,10.0,8.0,0.008230149
65500,8.25,11.25,8.0,0.0063595106
66000,10.25,13.25,8.0,0.009916974
66500,10.25,13.25,8.0,0.03873904
67000,8.38,11.38,8.0,0.007864062
67500,6.75,9.75,8.0,0.0076797637
68000,9.5,12.5,8.0,0.009294927
68500,11.5,14.5,8.0,0.0070166895
69000,12.0,15.0,8.0,0.007467899
69500,10.75,13.75,8.0,0.044838566
70000,9.88,12.88,8.0,0.04776287
70500,10.88,13.88,8.0,0.010637123
71000,10.38,13.38,8.0,0.007904681
71500,11.38,14.38,8.0,0.006382262
72000,11.38,14.38,8.0,0.013719275
72500,9.38,12.38,8.0,0.007356599
73000,13.12,16.12,8.0,0.011307311
73500,11.88,14.88,8.0,0.007023598
74000,12.75,15.75,8.0,0.03766175
74500,12.5,15.5,8.0,0.006813866
75000,12.38,15.38,8.0,0.03669245
75500,11.0,14.0,8.0,0.014642793
76000,10.5,13.5,8.0,0.018983837
76500,15.0,18.0,8.0,0.006640427
77000,13.38,16.38,8.0,0.013801491
77500,14.25,17.25,8.0,0.033952173
78000,10.62,13.62,8.0,0.0066418387
78500,9.62,12.62,8.0,0.0057152244
79000,17.38,20.38,8.0,0.02968073
79500,10.25,13.25,8.0,0.0067050164
80000,11.5,14.5,8.0,0.013927278
80500,12.75,15.75,8.0,0.006534476
81000,9.5,12.5,8.0,0.01318421
81500,11.62,14.62,8.0,0.0117971115
82000,11.25,14.25,8.0,0.0067475373
82500,10.38,13.38,8.0,0.0061179856
83000,11.62,14.62,8.0,0.007714728
83500,9.0,12.0,9.0,0.008714113
84000,16.12,19.12,8.0,0.0118528865
84500,12.0,15.0,8.0,0.0072017713
85000,14.0,17.0,8.0,0.017285677
85500,8.62,11.62,8.0,0.007372112
86000,13.5,16.5,8.0,0.023391027
86500,15.75,18.75,8.0,0.010754533
87000,13.0,16.0,8.0,0.013856684
87500,17.12,20.12,8.0,0.009558902
88000,14.0,17.0,8.0,0.015482601
88500,12.25,15.25,8.0,0.0072134123
89000,12.12,15.12,8.0,0.13495915
89500,15.62,18.62,8.0,0.015465844
90000,14.62,17.62,8.0,0.00882447
90500,14.0,17.0,8.0,0.00669237
91000,9.62,12.62,8.0,0.016062718
91500,14.88,17.88,8.0,0.011260672
92000,12.5,15.5,8.0,0.009240733
92500,13.0,16.0,8.0,0.022020519
93000,12.62,15.62,8.0,0.0116798375
93500,10.25,13.25,8.0,0.008173468
94000,16.12,19.12,8.0,0.011522682
94500,15.88,18.88,8.0,0.009824262
95000,15.62,18.62,8.0,0.009955703
95500,10.5,13.5,8.0,0.060287807
96000,11.5,14.5,8.0,0.008970049
96500,15.88,18.88,8.0,0.049521513
97000,15.12,18.12,8.0,0.014898742
97500,14.88,17.88,8.0,0.006487416
98000,16.0,19.0,8.0,0.017217135
98500,10.08,12.67,12.0,0.019735383
99000,13.62,16.62,8.0,0.048655957
99500,14.0,17.0,8.0,0.071246356
100000,19.0,22.0,8.0,0.010342256
100500,14.88,17.88,8.0,0.009768778
101000,13.0,16.0,8.0,0.0077033425
101500,13.62,16.62,8.0,0.044139415
102000,16.38,19.38,8.0,0.043426704
102500,11.62,14.62,8.0,0.008488645
103000,17.5,20.5,8.0,0.01745421
103500,17.5,20.5,8.0,0.033089165
104000,12.0,15.0,8.0,0.053575017
104500,9.25,12.25,8.0,0.006792185
105000,14.12,17.12,8.0,0.014270638
105500,12.75,15.75,8.0,0.008329205
106000,13.75,16.75,8.0,0.052281916
106500,12.38,15.38,8.0,0.011665967
107000,12.88,15.88,8.0,0.02655219
107500,11.12,14.12,8.0,0.009573747
108000,14.88,17.88,8.0,0.123248346
108500,9.67,12.25,12.0,0.026103038
109000,11.0,14.0,8.0,0.010620722
109500,16.75,19.75,8.0,0.053660106
110000,17.88,20.88,8.0,0.009309512
110500,12.88,15.88,8.0,0.016033676
111000,17.5,20.5,8.0,0.011369889
111500,16.88,19.88,8.0,0.03648132
112000,9.62,12.12,8.0,0.058583193
112500,15.62,18.62,8.0,0.0049511613
113000,18.25,21.25,8.0,0.046595257
113500,14.38,17.38,8.0,0.009677833
114000,13.25,16.25,8.0,0.010131486
114500,16.0,19.0,8.0,0.0077947504
115000,15.75,18.75,8.0,0.008332266
115500,11.9,14.6,10.0,0.011321231
116000,16.25,19.25,8.0,0.010141896
116500,7.6,10.0,10.0,0.01115774
117000,7.2,9.7,10.0,0.01616713
117500,15.25,18.25,8.0,0.015205949
118000,6.62,8.88,8.0,0.018094385
118500,14.62,17.62,8.0,0.0053604445
119000,16.5,19.5,8.0,0.009699272
119500,17.38,20.38,8.0,0.008036503
120000,16.25,19.25,8.0,0.03220046
120500,13.0,16.0,8.0,0.008204624
121000,21.12,24.12,8.0,0.03729455
121500,17.75,20.75,8.0,0.010338023
122000,11.88,14.88,8.0,0.010821687
122500,9.0,12.0,8.0,0.011839643
123000,12.88,15.88,8.0,0.018068964
123500,11.62,14.62,8.0,0.00975417
124000,12.5,15.5,8.0,0.04515636
124500,12.88,15.88,8.0,0.038456745
125000,12.0,15.0,8.0,0.044669494
125500,16.62,19.62,8.0,0.007731607
126000,12.25,15.25,8.0,0.009533571
126500,12.1,14.7,10.0,0.054118555
127000,14.1,16.8,10.0,0.015260359
127500,13.75,16.75,8.0,0.012093075
128000,17.38,20.38,8.0,0.010793162
128500,16.25,19.25,8.0,0.020041026
129000,13.62,16.62,8.0,0.07191187
129500,12.62,15.62,8.0,0.013925239
130000,14.38,17.38,8.0,0.02734904
130500,15.62,18.62,8.0,0.029661197
131000,13.36,16.0,11.0,0.027559282
131500,11.73,14.09,11.0,0.11450769
132000,13.75,16.75,8.0,0.028058384
132500,20.25,23.25,8.0,0.017721646
133000,11.58,14.17,12.0,0.029422354
133500,16.12,19.12,8.0,0.0113652535
134000,14.5,17.5,8.0,0.027479138
134500,13.88,16.88,8.0,0.087914996
135000,13.62,16.62,8.0,0.06141728
135500,15.38,18.38,8.0,0.0348674
136000,15.0,18.0,8.0,0.026498556
136500,18.5,21.5,8.0,0.0054992894
137000,14.75,17.75,8.0,0.0073129022
137500,13.75,16.75,8.0,0.02770375
138000,17.0,20.0,8.0,0.0060973
138500,13.62,16.62,8.0,0.01856708
139000,11.0,13.5,8.0,0.01151944
139500,11.64,14.18,11.0,0.009218396
140000,15.62,18.62,8.0,0.0065138703
140500,9.25,12.25,8.0,0.0072754705
141000,14.88,17.88,8.0,0.009742879
141500,16.88,19.88,8.0,0.01655365
142000,13.25,16.25,8.0,0.025066342
142500,15.88,18.88,8.0,0.053406674
143000,13.88,16.88,8.0,0.018492028
143500,6.5,8.75,8.0,0.013341304
144000,12.27,14.91,11.0,0.06966095
144500,12.8,15.5,10.0,0.045143675
145000,14.5,17.5,8.0,0.013027869
145500,15.36,18.0,11.0,0.03988625
146000,18.22,21.22,9.0,0.006301943
146500,14.62,17.62,8.0,0.012234291
147000,9.75,12.38,8.0,0.007335282
147500,10.09,12.73,11.0,0.02423751
148000,18.0,21.0,8.0,0.013092509
148500,13.38,16.38,8.0,0.036943022
149000,12.88,15.88,8.0,0.024121743
149500,17.5,20.5,8.0,0.016291793
150000,11.88,14.88,8.0,0.06081444
150500,7.62,10.62,8.0,0.021825794
151000,11.11,13.56,9.0,0.015682548
151500,15.0,18.0,8.0,0.04398179
152000,14.38,17.38,8.0,0.013035087
152500,17.38,20.38,8.0,0.022203213
153000,10.91,13.55,11.0,0.120411605
153500,13.25,16.25,8.0,0.021069517
154000,13.12,16.12,8.0,0.02500799
154500,14.78,17.33,9.0,0.01973183
155000,9.5,12.5,8.0,0.0545229
155500,16.88,19.88,8.0,0.14846794
156000,16.1,18.8,10.0,0.011308029
156500,11.25,14.25,8.0,0.031238718
157000,17.25,20.25,8.0,0.016858488
157500,12.0,14.33,9.0,0.08423378
158000,16.88,19.88,8.0,0.012111811
158500,16.25,19.25,8.0,0.043427993
159000,11.88,14.88,8.0,0.020492975
159500,14.38,17.38,8.0,0.012829015
160000,20.5,23.5,8.0,0.08709756
160500,19.5,22.5,8.0,0.05852118
161000,19.0,22.0,8.0,0.03990767
161500,10.62,13.62,8.0,0.016247375
162000,17.12,20.12,8.0,0.027687125
162500,12.62,15.62,8.0,0.035740074
163000,15.75,18.75,8.0,0.0071682855
163500,15.88,18.88,8.0,0.100896224
164000,14.38,17.38,8.0,0.011924654
164500,15.0,18.0,8.0,0.012030257
165000,20.25,23.25,8.0,0.0077495514
165500,12.12,15.12,8.0,0.01285217
166000,10.12,13.12,8.0,0.011932177
166500,14.12,17.12,8.0,0.009598472
167000,19.0,22.0,8.0,0.03772147
167500,20.5,23.5,8.0,0.010125343
168000,9.1,11.7,10.0,0.100825794
168500,20.38,23.38,8.0,0.101851426
169000,16.62,19.62,8.0,0.0076024
169500,12.5,15.0,10.0,0.0065709483
170000,15.5,18.5,8.0,0.049817435
170500,18.12,21.12,8.0,0.04460347
171000,16.88,19.88,8.0,0.008167971
171500,19.62,22.62,8.0,0.007516523
172000,2.88,5.12,8.0,0.1618311
172500,9.89,12.44,9.0,0.0079207765
173000,12.62,15.0,8.0,0.0036272993
173500,16.12,19.12,8.0,0.014647251
174000,11.36,14.0,11.0,0.037532814
174500,13.0,16.0,8.0,0.053845152
175000,14.25,17.25,8.0,0.007000876
175500,13.62,16.62,8.0,0.010369155
176000,17.5,20.5,8.0,0.0041423803
176500,12.38,15.38,8.0,0.020966193
177000,15.5,18.5,8.0,0.032035615
177500,11.7,14.2,10.0,0.027214646
178000,9.67,12.33,9.0,0.010697002
178500,19.0,22.0,8.0,0.023126327
179000,13.12,16.12,8.0,0.006531637
179500,14.0,17.0,8.0,0.020884402
180000,17.25,20.25,8.0,0.021156158
180500,18.38,21.38,8.0,0.023294566
181000,15.62,18.62,8.0,0.022334145
181500,10.12,13.12,8.0,0.02464183
182000,13.88,16.88,8.0,0.028107984
182500,10.12,13.12,8.0,0.03087277
183000,6.12,9.12,8.0,0.03505647
183500,7.0,10.0,8.0,0.022377826
184000,15.0,18.0,8.0,0.008005448
184500,10.8,13.5,10.0,0.03246016
185000,17.38,20.38,8.0,0.007894252
185500,18.25,21.25,8.0,0.049549345
186000,15.44,17.89,9.0,0.008079847
186500,15.75,18.75,8.0,0.026027668
187000,8.25,10.62,8.0,0.013552777
187500,15.88,18.88,8.0,0.00917833
188000,8.12,11.12,8.0,0.040244214
188500,18.12,21.12,8.0,0.027434383
189000,9.12,11.25,8.0,0.039866038
189500,13.62,16.62,8.0,0.027100626
190000,10.9,13.5,10.0,0.0072733136
190500,9.7,12.3,10.0,0.012172006
191000,17.5,20.5,8.0,0.15492734
191500,16.88,19.88,8.0,0.008023336
192000,14.54,17.08,13.0,0.03565482
192500,13.5,16.2,10.0,0.11498524
193000,12.82,15.36,11.0,0.010707273
193500,14.62,17.62,8.0,0.022344572
194000,10.12,12.25,8.0,0.07651307
194500,9.9,12.5,10.0,0.055985328
195000,12.22,14.67,9.0,0.024867117
195500,16.88,19.88,8.0,0.016662776
196000,10.22,12.67,9.0,0.01286765
196500,14.38,17.38,8.0,0.04840774
197000,19.88,22.88,8.0,0.061309386
197500,17.62,20.62,8.0,0.012235699
198000,18.5,21.5,8.0,0.12863187
198500,14.0,16.5,8.0,0.029736593
199000,15.62,18.62,8.0,0.06524698
199500,17.0,20.0,8.0,0.1044612
200000,19.25,22.25,8.0,0.015674822
200500,9.27,11.82,11.0,0.05367723
201000,13.31,15.85,13.0,0.011146368
201500,9.7,12.4,10.0,0.060175702
202000,17.88,20.88,8.0,0.028150296
202500,9.0,11.4,10.0,0.05384674
203000,11.0,14.0,8.0,0.02809789
203500,11.11,13.67,9.0,0.011351241
204000,12.89,15.44,9.0,0.026187684
204500,20.0,23.0,8.0,0.07563517
205000,11.5,14.5,8.0,0.014294076
205500,15.25,18.25,8.0,0.015150275
206000,9.25,12.25,8.0,0.07228953
206500,16.62,19.62,8.0,0.011722961
207000,18.25,21.25,8.0,0.08013924
207500,18.62,21.62,8.0,0.008429132
208000,1.12,3.12,8.0,0.018041018
208500,18.5,21.5,8.0,0.006294576
209000,19.12,22.12,8.0,0.04624648
209500,15.5,18.5,8.0,0.025857018
210000,14.25,17.25,8.0,0.035149172
210500,13.0,16.0,8.0,0.030646218
211000,7.25,9.5,8.0,0.025036933
211500,18.88,21.88,8.0,0.007011522
212000,22.12,25.12,8.0,0.11733206
212500,10.88,13.88,8.0,0.09042264
213000,7.75,10.75,8.0,0.027432159
213500,17.75,20.75,8.0,0.010808238
214000,18.12,21.12,8.0,0.08365549
214500,16.12,19.12,8.0,0.010743915
215000,10.67,13.11,9.0,0.039448485
215500,19.5,22.5,8.0,0.0076330123
216000,11.18,13.73,11.0,0.07868582
216500,7.88,10.88,8.0,0.020980345
217000,9.92,12.5,12.0,0.01162033
217500,7.67,10.0,9.0,0.021109417
218000,4.89,7.22,9.0,0.08827553
218500,11.0,13.6,10.0,0.013929756
219000,12.09,14.73,11.0,0.007147828
219500,10.25,13.25,8.0,0.0059223776
220000,14.25,17.25,8.0,0.005269117
220500,17.75,20.75,8.0,0.019677471
221000,19.25,22.25,8.0,0.082078524
221500,12.25,15.25,8.0,0.0074937614
222000,9.73,12.27,11.0,0.0037295255
222500,17.0,20.0,8.0,0.01679884
223000,14.0,17.0,8.0,0.013546089
223500,15.12,18.12,8.0,0.032042354
224000,16.25,19.25,8.0,0.0347766
224500,15.5,18.5,8.0,0.013191544
225000,10.78,13.33,9.0,0.0071755387
225500,10.11,12.56,9.0,0.037697453
226000,2.67,4.89,9.0,0.0301017
226500,9.6,12.1,10.0,0.0045656776
227000,4.5,6.62,8.0,0.043406527
227500,8.2,10.7,10.0,0.013892924
228000,10.09,12.73,11.0,0.05227536
228500,20.75,23.75,8.0,0.011403731
229000,18.38,21.38,8.0,0.047209714
229500,8.5,10.88,8.0,0.04610125
230000,20.5,23.5,8.0,0.06773328
230500,7.6,9.9,10.0,0.033899345
231000,17.0,19.58,12.0,0.0069388486
231500,6.1,8.5,10.0,0.0064340043
232000,6.25,8.38,8.0,0.018009402
232500,19.1,21.8,10.0,0.06638457
233000,12.56,15.0,9.0,0.009534342
233500,8.0,10.33,9.0,0.08310379
234000,1.88,3.88,8.0,0.0070557124
234500,17.12,20.12,8.0,0.012343564
235000,8.0,10.38,8.0,0.035838895
235500,5.5,7.62,8.0,0.003988195
236000,14.22,16.78,9.0,0.016469885
236500,7.25,9.38,8.0,0.014462865
237000,8.44,10.89,9.0,0.013201777
237500,15.75,18.75,8.0,0.037985217
238000,12.75,15.75,8.0,0.045596343
238500,9.6,12.3,10.0,0.028712962
239000,3.67,5.89,9.0,0.041876324
239500,15.88,18.88,8.0,0.0074759587
240000,8.67,11.0,9.0,0.021138262
240500,7.3,9.8,10.0,0.045044526
241000,6.7,9.3,10.0,0.021458287
241500,12.62,14.88,8.0,0.07327407
242000,17.88,20.88,8.0,0.0126437815
242500,15.5,18.5,8.0,0.0057862857
243000,12.11,14.67,9.0,0.013022222
243500,13.4,15.9,10.0,0.012729939
244000,8.88,11.25,8.0,0.15197147
244500,17.25,20.25,8.0,0.0089417435
245000,9.22,11.89,9.0,0.011126276
245500,15.75,18.75,8.0,0.06580694
246000,5.11,7.33,9.0,0.026991915
246500,9.89,12.44,9.0,0.13272275
247000,5.0,7.38,8.0,0.01229632
247500,9.12,12.12,8.0,0.018065788
248000,15.25,18.25,8.0,0.011709219
248500,12.0,15.0,8.0,0.017489664
249000,13.25,16.25,8.0,0.025966015
249500,15.25,18.25,8.0,0.061066024
250000,17.38,20.38,8.0,0.008779261
250500,16.88,19.88,8.0,0.010243913
251000,18.12,21.12,8.0,0.023338102
251500,4.38,6.62,8.0,0.04301371
252000,20.38,23.38,8.0,0.00839562
252500,8.0,10.58,12.0,0.05131279
253000,2.22,4.44,9.0,0.00890016
253500,11.44,14.0,9.0,0.016807273
254000,9.7,12.1,10.0,0.0054076267
254500,15.12,18.12,8.0,0.028046358
255000,18.11,20.78,9.0,0.011309633
255500,14.38,17.38,8.0,0.006132648
256000,5.55,7.91,11.0,0.009718376
256500,6.38,8.75,8.0,0.0071624583
257000,13.75,16.75,8.0,0.00597392
257500,11.5,14.5,8.0,0.048371725
258000,14.38,17.38,8.0,0.01005134
258500,14.25,17.25,8.0,0.056367524
259000,14.45,17.09,11.0,0.1243323
259500,13.5,16.5,8.0,0.008605849
260000,12.2,14.8,10.0,0.034847524
260500,12.5,15.2,10.0,0.0060682595
261000,12.25,14.5,8.0,0.065870695
261500,8.25,10.25,8.0,0.076369874
262000,11.25,13.62,8.0,0.076231755
262500,3.78,6.11,9.0,0.019906372
263000,6.62,8.88,8.0,0.00972222
263500,13.75,16.75,8.0,0.035956334
264000,15.25,18.25,8.0,0.0072470885
264500,10.38,12.75,8.0,0.007919477
265000,8.75,11.12,8.0,0.006864965
265500,13.55,16.18,11.0,0.006346482
266000,17.12,20.12,8.0,0.016800988
266500,10.0,12.4,10.0,0.07433402
267000,18.38,21.38,8.0,0.0856833
267500,14.1,16.5,10.0,0.08690312
268000,9.6,12.2,10.0,0.012704762
268500,15.75,18.75,8.0,0.047935974
269000,7.55,10.0,11.0,0.07281596
269500,16.75,19.75,8.0,0.013395822
270000,17.75,20.75,8.0,0.010765733
270500,10.64,13.18,11.0,0.014250561
271000,20.38,23.38,8.0,0.0059171673
271500,6.33,8.67,9.0,0.057423566
272000,11.33,13.78,9.0,0.014116336
272500,17.5,20.5,8.0,0.018820466
273000,9.91,12.55,11.0,0.032618217
273500,6.12,8.12,8.0,0.010020832
274000,15.25,18.25,8.0,0.048595954
274500,12.89,15.22,9.0,0.021040542
275000,18.75,21.75,8.0,0.005571685
275500,9.88,12.88,8.0,0.019803604
276000,3.89,6.44,9.0,0.062387582
276500,3.25,5.25,8.0,0.11271858
277000,12.7,15.2,10.0,0.026133765
277500,8.12,10.62,8.0,0.06371489
278000,21.25,24.25,8.0,0.009445507
278500,7.88,10.88,8.0,0.021690093
279000,1.5,3.62,8.0,0.08022343
279500,14.75,17.75,8.0,0.0059963716
280000,2.38,4.5,8.0,0.016681993
280500,18.5,21.5,8.0,0.029590068
281000,9.3,11.8,10.0,0.012660604
281500,14.36,16.91,11.0,0.069661856
282000,8.75,11.12,8.0,0.06702469
282500,8.0,10.4,10.0,0.014817712
283000,15.62,18.62,8.0,0.015666338
283500,18.5,21.5,8.0,0.08028382
284000,12.45,15.0,11.0,0.010909449
284500,8.0,11.0,8.0,0.051433764
285000,12.0,14.4,10.0,0.026296658
285500,2.0,4.33,9.0,0.01581635
286000,1.25,3.38,8.0,0.02821241
286500,4.12,6.38,8.0,0.004498288
287000,20.0,23.0,8.0,0.04912335
287500,16.55,19.09,11.0,0.043975815
288000,2.78,5.22,9.0,0.03594251
288500,13.38,16.38,8.0,0.018491589
289000,14.12,17.12,8.0,0.019302867
289500,8.33,10.67,9.0,0.016366022
290000,6.5,8.8,10.0,0.01674453
290500,3.25,5.25,8.0,0.008367246
291000,8.1,10.5,10.0,0.004373201
291500,12.88,15.88,8.0,0.006715296
292000,16.5,19.5,8.0,0.08170675
292500,18.22,21.22,9.0,0.0053630364
293000,20.0,23.0,8.0,0.007928489
293500,16.38,19.38,8.0,0.06359132
294000,5.9,8.2,10.0,0.0044374596
294500,11.75,14.75,8.0,0.08606762
295000,5.36,7.73,11.0,0.12829672
295500,8.0,10.22,9.0,0.00508254
296000,9.38,11.75,8.0,0.03919715
296500,12.75,15.75,8.0,0.006535889
297000,11.4,14.0,10.0,0.017248213
297500,8.4,11.0,10.0,0.122338496
298000,4.5,6.62,8.0,0.0043691555
298500,11.25,14.25,8.0,0.01978287
299000,4.5,6.75,8.0,0.091884166
299500,15.5,18.5,8.0,0.031374015
300000,9.0,12.0,8.0,0.01002279
300500,18.38,21.38,8.0,0.031100128
301000,10.08,12.67,12.0,0.005700834
301500,12.7,15.1,10.0,0.047876857
302000,6.44,8.89,9.0,0.0062246895
302500,7.33,9.75,12.0,0.07213409
303000,16.75,19.75,8.0,0.018180832
303500,10.0,12.38,8.0,0.021772683
304000,8.22,10.56,9.0,0.010740028
304500,11.64,14.27,11.0,0.0055632405
305000,7.7,10.2,10.0,0.009741282
305500,6.22,8.67,9.0,0.038336337
306000,7.62,9.75,8.0,0.0039632544
306500,4.88,7.0,8.0,0.004449086
307000,3.56,5.89,9.0,0.06893769
307500,14.5,17.5,8.0,0.012033058
308000,18.5,21.5,8.0,0.034675952
308500,14.1,16.8,10.0,0.0058702063
309000,4.88,7.12,8.0,0.050721943
309500,0.62,2.62,8.0,0.03734103
310000,12.73,15.36,11.0,0.13802731
310500,7.12,9.25,8.0,0.03749159
311000,5.11,7.33,9.0,0.0076444186
311500,8.33,10.56,9.0,0.03861615
312000,12.0,14.44,9.0,0.013188045
312500,7.82,10.36,11.0,0.015697677
313000,3.38,5.62,8.0,0.060215436
313500,5.56,7.78,9.0,0.010944309
314000,8.64,11.09,11.0,0.028557489
314500,18.5,21.5,8.0,0.009772776
315000,3.5,5.62,8.0,0.0075732665
315500,0.62,2.62,8.0,0.0042833053
316000,2.75,4.75,8.0,0.0657147
316500,2.8,5.2,10.0,0.0082206
317000,4.0,6.12,8.0,0.010650029
317500,0.88,3.0,8.0,0.010408105
318000,5.56,7.89,9.0,0.031418882
318500,4.25,6.5,8.0,0.0049570287
319000,2.88,5.0,8.0,0.004805187
319500,1.5,3.62,8.0,0.0049892
320000,5.62,7.75,8.0,0.0363074
320500,3.38,5.5,8.0,0.01347545
321000,2.25,4.5,8.0,0.004956886
321500,0.88,3.0,8.0,0.007492991
322000,2.5,4.5,8.0,0.010010382
322500,7.0,9.12,8.0,0.12014368
323000,6.62,9.0,8.0,0.01160912
323500,9.25,11.38,8.0,0.0028880285
324000,0.75,2.75,8.0,0.043861795
324500,4.12,6.38,8.0,0.08482553
325000,10.78,13.22,9.0,0.0061045187
325500,12.91,15.55,11.0,0.009555198
326000,9.12,11.5,8.0,0.029187752
326500,3.25,5.25,8.0,0.015988115
327000,4.75,6.88,8.0,0.015212685
327500,8.78,11.0,9.0,0.06492192
328000,7.5,9.88,8.0,0.028061036
328500,5.5,7.62,8.0,0.0061726724
329000,6.0,8.12,8.0,0.0050380575
